# Bench capture -- DAQ-2200, firmware 4.11b
# operator: A. Du
# date: 2026-03-14T09:15:00+08:00
# sample_rate_hz = 500
# columns: index ; time_s ; channel_a_volts ; probe_temp_c ; status
#
# NOTE: status=OK means the sample is trustworthy. Anything else is not.

1815 ; 3.630000 ; 1.38588 ; 28.672 ; OK
1816 ; 3.632000 ; 1.79650 ; 28.753 ; OK
1817 ; 3.634000 ; 1.53848 ; 28.725 ; OK
1818 ; 3.636000 ; 0.78261 ; 28.752 ; OK
1819 ; 3.638000 ; 0.75769 ; 28.750 ; OK
1820 ; 3.640000 ; -0.21311 ; 28.702 ; OK
1821 ; 3.642000 ; -0.44490 ; 28.749 ; OK
1822 ; 3.644000 ; -1.28800 ; 28.694 ; OK
1823 ; 3.646000 ; -0.96598 ; 28.731 ; OK
1824 ; 3.648000 ; -1.39366 ; 28.748 ; OK
1825 ; 3.650000 ; -0.89255 ; 28.690 ; OK
1826 ; 3.652000 ; -0.93488 ; 28.906 ; OK
1827 ; 3.654000 ; -0.57699 ; 28.779 ; OK
1828 ; 3.656000 ; -0.22137 ; 28.838 ; OK
1829 ; 3.658000 ; -0.48628 ; 28.849 ; OK
1830 ; 3.660000 ; -0.98463 ; 28.850 ; OK
1831 ; 3.662000 ; -1.62715 ; 28.904 ; OK
1832 ; 3.664000 ; -1.51448 ; 28.820 ; OK
1833 ; 3.666000 ; -2.89937 ; 28.870 ; OK
1834 ; 3.668000 ; -2.65490 ; 28.798 ; OK
1835 ; 3.670000 ; -2.44328 ; 28.847 ; OK
1836 ; 3.672000 ; -2.37461 ; 28.850 ; OK
1837 ; 3.674000 ; -1.85644 ; 28.854 ; OK
1838 ; 3.676000 ; -1.51143 ; 28.861 ; OK
1839 ; 3.678000 ; -1.85969 ; 28.790 ; OK
1840 ; 3.680000 ; NaN ; 28.854 ; ERR
1841 ; 3.682000 ; -1.39855 ; 28.892 ; OK
1842 ; 3.684000 ; -1.72937 ; 28.866 ; OK
1843 ; 3.686000 ; -1.96171 ; 28.909 ; OK
1844 ; 3.688000 ; -1.89431 ; 28.874 ; OK
1845 ; 3.690000 ; -2.36713 ; 28.797 ; OK
1846 ; 3.692000 ; -2.72237 ; 28.892 ; OK
1847 ; 3.694000 ; -1.93055 ; 28.935 ; OK
1848 ; 3.696000 ; -2.11424 ; 28.922 ; OK
1849 ; 3.698000 ; -1.37045 ; 28.933 ; OK
1850 ; 3.700000 ; -0.71943 ; 28.888 ; OK
1851 ; 3.702000 ; -0.08998 ; 28.952 ; OK
1852 ; 3.704000 ; -0.36150 ; 28.905 ; OK
1853 ; 3.706000 ; 0.26850 ; 28.837 ; OK
1854 ; 3.708000 ; -0.37728 ; 28.967 ; OK
1855 ; 3.710000 ; -0.75130 ; 28.909 ; OK
1856 ; 3.712000 ; -0.57042 ; 28.838 ; OK
1857 ; 3.714000 ; -1.09230 ; 28.954 ; OK
1858 ; 3.716000 ; -1.08901 ; 28.898 ; OK
1859 ; 3.718000 ; -0.02746 ; 28.858 ; OK
1860 ; 3.720000 ; 0.37508 ; 28.946 ; OK
1861 ; 3.722000 ; 0.90542 ; 29.056 ; OK
1862 ; 3.724000 ; 1.58362 ; 28.927 ; OK
1863 ; 3.726000 ; 1.57665 ; 28.864 ; OK
1864 ; 3.728000 ; 1.97913 ; 28.907 ; OK
1865 ; 3.730000 ; 1.72591 ; 28.912 ; OK
1866 ; 3.732000 ; 1.32894 ; 29.052 ; OK
1867 ; 3.734000 ; 1.27621 ; 29.003 ; OK
1868 ; 3.736000 ; 0.80693 ; 29.041 ; OK
1869 ; 3.738000 ; 0.95838 ; 29.030 ; OK
1870 ; 3.740000 ; 0.91254 ; 28.946 ; OK
1871 ; 3.742000 ; 1.63853 ; 28.919 ; OK
1872 ; 3.744000 ; 2.19217 ; 28.981 ; OK
1873 ; 3.746000 ; 2.41492 ; 29.053 ; OK
1874 ; 3.748000 ; 3.18962 ; 29.014 ; OK
1875 ; 3.750000 ; 3.19332 ; 28.952 ; OK
1876 ; 3.752000 ; 2.50645 ; 28.913 ; OK
1877 ; 3.754000 ; 2.38945 ; 28.931 ; OK
1878 ; 3.756000 ; 1.89225 ; 29.000 ; OK
1879 ; 3.758000 ; 1.24061 ; 28.959 ; OK
1880 ; 3.760000 ; 0.69278 ; 29.057 ; OK
1881 ; 3.762000 ; -999.0 ; 29.020 ; ERR
1882 ; 3.764000 ; 1.07815 ; 29.000 ; OK
1883 ; 3.766000 ; 1.61946 ; 29.102 ; OK
1884 ; 3.768000 ; 1.32501 ; 29.046 ; OK
1885 ; 3.770000 ; 1.76378 ; 29.003 ; OK
1886 ; 3.772000 ; 1.63729 ; 29.008 ; OK
1887 ; 3.774000 ; 1.28561 ; 29.022 ; OK
1888 ; 3.776000 ; 1.61947 ; 29.100 ; OK
1889 ; 3.778000 ; 1.18193 ; 29.044 ; OK
1890 ; 3.780000 ; 0.61245 ; 29.024 ; OK
1891 ; 3.782000 ; -0.50766 ; 28.973 ; OK
1892 ; 3.784000 ; -0.69312 ; 28.997 ; OK
1893 ; 3.786000 ; -0.56855 ; 29.033 ; OK
1894 ; 3.788000 ; -0.92594 ; 29.108 ; OK
1895 ; 3.790000 ; -0.48143 ; 29.002 ; OK
1896 ; 3.792000 ; -0.49330 ; 29.071 ; OK
1897 ; 3.794000 ; -0.03208 ; 29.029 ; OK
1898 ; 3.796000 ; 0.12882 ; 29.140 ; OK
1899 ; 3.798000 ; -0.26826 ; 29.025 ; OK
1900 ; 3.800000 ; -0.44517 ; 29.085 ; OK
1901 ; 3.802000 ; -1.26990 ; 29.148 ; OK
1902 ; 3.804000 ; -1.56169 ; 28.997 ; OK
1903 ; 3.806000 ; -2.00491 ; 29.105 ; OK
1904 ; 3.808000 ; -2.48257 ; 29.058 ; OK
1905 ; 3.810000 ; -2.28208 ; 29.136 ; OK
1906 ; 3.812000 ; -2.03682 ; 29.033 ; OK
1907 ; 3.814000 ; -2.15051 ; 29.192 ; OK
1908 ; 3.816000 ; -1.77177 ; 29.136 ; OK
1909 ; 3.818000 ; -0.88764 ; 29.189 ; OK
1910 ; 3.820000 ; -1.28759 ; 29.155 ; OK
1911 ; 3.822000 ; -1.00221 ; 29.072 ; OK
1912 ; 3.824000 ; -1.29252 ; 29.067 ; OK
1913 ; 3.826000 ; -2.18744 ; 29.109 ; OK
1914 ; 3.828000 ; -2.16557 ; 29.174 ; OK
1915 ; 3.830000 ; -2.68012 ; 29.076 ; OK
1916 ; 3.832000 ; -2.63723 ; 29.191 ; OK
1917 ; 3.834000 ; -2.36892 ; 29.126 ; OK
1918 ; 3.836000 ; -1.86098 ; 29.164 ; OK
1919 ; 3.838000 ; -1.62717 ; 29.158 ; OK
1920 ; 3.840000 ; -0.72961 ; 29.236 ; OK
1921 ; 3.842000 ; -0.18512 ; 29.132 ; OK
1922 ; 3.844000 ; -0.58247 ; 29.169 ; OK
1923 ; 3.846000 ; -0.43901 ; 29.233 ; OK
1924 ; 3.848000 ; -0.24792 ; 29.222 ; OK
1925 ; 3.850000 ; -0.99963 ; 29.267 ; OK
1926 ; 3.852000 ; -1.01405 ; 29.192 ; OK
1927 ; 3.854000 ; -1.13331 ; 29.253 ; OK
1928 ; 3.856000 ; -0.59249 ; 29.282 ; OK
1929 ; 3.858000 ; -0.39727 ; 29.250 ; OK
1930 ; 3.860000 ; 0.08024 ; 29.211 ; OK
1931 ; 3.862000 ; 1.01085 ; 29.308 ; OK
1932 ; 3.864000 ; 1.00718 ; 29.262 ; OK
1933 ; 3.866000 ; 1.57226 ; 29.221 ; OK
1934 ; 3.868000 ; 1.95105 ; 29.291 ; OK
1935 ; 3.870000 ; 1.61080 ; 29.230 ; OK
1936 ; 3.872000 ; 1.24991 ; 29.237 ; OK
1937 ; 3.874000 ; 0.90202 ; 29.197 ; OK
1938 ; 3.876000 ; 0.48142 ; 29.201 ; OK
1939 ; 3.878000 ; 0.64296 ; 29.315 ; OK
1940 ; 3.880000 ; 0.76052 ; 29.251 ; OK
1941 ; 3.882000 ; 1.65780 ; 29.287 ; OK
1942 ; 3.884000 ; 1.90806 ; 29.273 ; OK
1943 ; 3.886000 ; 2.33172 ; 29.319 ; OK
1944 ; 3.888000 ; 2.47093 ; 29.339 ; OK
1945 ; 3.890000 ; 2.84936 ; 29.256 ; OK
1946 ; 3.892000 ; 2.50472 ; 29.280 ; OK
1947 ; 3.894000 ; 2.40686 ; 29.239 ; OK
1948 ; 3.896000 ; 2.10838 ; 29.356 ; OK
1949 ; 3.898000 ; 1.64858 ; 29.338 ; OK
1950 ; 3.900000 ; 0.99194 ; 29.255 ; OK
1951 ; 3.902000 ; 1.23686 ; 29.382 ; OK
1952 ; 3.904000 ; 1.14231 ; 29.374 ; OK
1953 ; 3.906000 ; 1.57299 ; 29.290 ; OK
1954 ; 3.908000 ; 1.84021 ; 29.354 ; OK
1955 ; 3.910000 ; 2.02465 ; 29.285 ; OK
1956 ; 3.912000 ; 2.32043 ; 29.361 ; OK
1957 ; 3.914000 ; 2.26890 ; 29.417 ; OK
1958 ; 3.916000 ; 1.65456 ; 29.310 ; OK
1959 ; 3.918000 ; 0.81180 ; 29.331 ; OK
1960 ; 3.920000 ; 0.01329 ; 29.361 ; OK
1961 ; 3.922000 ; -0.06206 ; 29.296 ; OK
1962 ; 3.924000 ; -0.40534 ; 29.376 ; OK
1963 ; 3.926000 ; -0.81329 ; 29.301 ; OK
1964 ; 3.928000 ; -0.68915 ; 29.356 ; OK
1965 ; 3.930000 ; -0.10777 ; 29.362 ; OK
1966 ; 3.932000 ; -0.19457 ; 29.335 ; OK
1967 ; 3.934000 ; 0.30794 ; 29.313 ; OK
1968 ; 3.936000 ; 0.59606 ; 29.439 ; OK
1969 ; 3.938000 ; 0.21410 ; 29.349 ; OK
1970 ; 3.940000 ; -0.39215 ; 29.400 ; OK
1971 ; 3.942000 ; -1.53226 ; 29.299 ; OK
1972 ; 3.944000 ; -1.46220 ; 29.348 ; OK
1973 ; 3.946000 ; -2.20543 ; 29.405 ; OK
1974 ; 3.948000 ; -2.89915 ; 29.395 ; OK
1975 ; 3.950000 ; -2.10207 ; 29.418 ; OK
1976 ; 3.952000 ; -1.82594 ; 29.386 ; OK
1977 ; 3.954000 ; -1.86530 ; 29.379 ; OK
1978 ; 3.956000 ; -1.06810 ; 29.468 ; OK
1979 ; 3.958000 ; -1.07731 ; 29.409 ; OK
1980 ; 3.960000 ; -0.80919 ; 29.343 ; OK
1981 ; 3.962000 ; -1.13954 ; 29.454 ; OK
1982 ; 3.964000 ; -1.79049 ; 29.403 ; OK
1983 ; 3.966000 ; -2.04177 ; 29.341 ; OK
1984 ; 3.968000 ; -2.40376 ; 29.470 ; OK
1985 ; 3.970000 ; -2.64676 ; 29.382 ; OK
1986 ; 3.972000 ; -2.91113 ; 29.398 ; OK
1987 ; 3.974000 ; -2.42633 ; 29.494 ; OK
1988 ; 3.976000 ; -1.58069 ; 29.444 ; OK
1989 ; 3.978000 ; -1.66833 ; 29.441 ; OK
1990 ; 3.980000 ; -1.02177 ; 29.457 ; OK
1991 ; 3.982000 ; -0.30558 ; 29.504 ; OK
1992 ; 3.984000 ; -0.30588 ; 29.517 ; OK
1993 ; 3.986000 ; -0.38382 ; 29.467 ; OK
1994 ; 3.988000 ; -0.40441 ; 29.404 ; OK
1995 ; 3.990000 ; -1.33031 ; 29.514 ; OK
1996 ; 3.992000 ; -1.23258 ; 29.473 ; OK
1997 ; 3.994000 ; -1.48902 ; 29.408 ; OK
1998 ; 3.996000 ; -0.63836 ; 29.469 ; OK
1999 ; 3.998000 ; -0.77492 ; 29.461 ; OK
2000 ; 4.000000 ; -0.18746 ; 29.499 ; OK
2001 ; 4.002000 ; 0.19721 ; 29.473 ; OK
2002 ; 4.004000 ; 1.03128 ; 29.476 ; OK
2003 ; 4.006000 ; 1.24236 ; 29.526 ; OK
2004 ; 4.008000 ; 1.23080 ; 29.497 ; OK
2005 ; 4.010000 ; 0.80595 ; 29.489 ; OK
2006 ; 4.012000 ; 1.00143 ; 29.556 ; OK
2007 ; 4.014000 ; 0.52925 ; 29.556 ; OK
2008 ; 4.016000 ; 0.67060 ; 29.452 ; OK
2009 ; 4.018000 ; 0.54257 ; 29.407 ; OK
2010 ; 4.020000 ; 0.43900 ; 29.564 ; OK
2011 ; 4.022000 ; 1.48827 ; 29.511 ; OK
2012 ; 4.024000 ; 2.23166 ; 29.518 ; OK
2013 ; 4.026000 ; 2.08981 ; 29.573 ; OK
2014 ; 4.028000 ; 2.49765 ; 29.494 ; OK
2015 ; 4.030000 ; 2.91408 ; 29.464 ; OK
2016 ; 4.032000 ; 2.50318 ; 29.540 ; OK
2017 ; 4.034000 ; 1.77249 ; 29.590 ; OK
2018 ; 4.036000 ; 1.72482 ; 29.496 ; OK
2019 ; 4.038000 ; 1.40327 ; 29.629 ; OK
2020 ; 4.040000 ; 1.21852 ; 29.599 ; OK
2021 ; 4.042000 ; 1.44777 ; 29.564 ; OK
2022 ; 4.044000 ; 1.33846 ; 29.569 ; OK
2023 ; 4.046000 ; 1.75540 ; 29.621 ; OK
2024 ; 4.048000 ; 1.81522 ; 29.604 ; OK
2025 ; 4.050000 ; 2.48068 ; 29.587 ; OK
2026 ; 4.052000 ; 2.31553 ; 29.513 ; OK
2027 ; 4.054000 ; 2.25297 ; 29.652 ; OK
2028 ; 4.056000 ; 1.25515 ; 29.664 ; OK
2029 ; 4.058000 ; 1.32585 ; 29.497 ; OK
2030 ; 4.060000 ; 0.15842 ; 29.625 ; OK
2031 ; 4.062000 ; -0.13271 ; 29.677 ; OK
2032 ; 4.064000 ; -0.17396 ; 29.610 ; OK
2033 ; 4.066000 ; -0.37296 ; 29.691 ; OK
2034 ; 4.068000 ; 0.11728 ; 29.637 ; OK
2035 ; 4.070000 ; 0.18010 ; 29.631 ; OK
2036 ; 4.072000 ; 0.36378 ; 29.637 ; OK
2037 ; 4.074000 ; 0.83222 ; 29.600 ; OK
2038 ; 4.076000 ; 0.23709 ; 29.757 ; OK
2039 ; 4.078000 ; -0.04521 ; 29.691 ; OK
2040 ; 4.080000 ; -0.51324 ; 29.775 ; OK
2041 ; 4.082000 ; -0.61146 ; 29.703 ; OK
2042 ; 4.084000 ; -2.01879 ; 29.686 ; OK
2043 ; 4.086000 ; -1.42354 ; 29.678 ; OK
2044 ; 4.088000 ; -2.23519 ; 29.685 ; OK
2045 ; 4.090000 ; -2.39054 ; 29.596 ; OK
2046 ; 4.092000 ; -1.65310 ; 29.521 ; OK
2047 ; 4.094000 ; -1.70349 ; 29.580 ; OK
2048 ; 4.096000 ; -1.18583 ; 29.704 ; OK
2049 ; 4.098000 ; -1.06487 ; 29.647 ; OK
2050 ; 4.100000 ; -0.92369 ; 29.696 ; OK
2051 ; 4.102000 ; -1.48088 ; 29.671 ; OK
2052 ; 4.104000 ; -1.81812 ; 29.652 ; OK
2053 ; 4.106000 ; -2.06358 ; 29.642 ; OK
2054 ; 4.108000 ; -2.64618 ; 29.708 ; OK
2055 ; 4.110000 ; -2.69489 ; 29.662 ; OK
2056 ; 4.112000 ; -2.62710 ; 29.674 ; OK
2057 ; 4.114000 ; -2.42665 ; 29.784 ; OK
2058 ; 4.116000 ; -1.83735 ; 29.695 ; OK
2059 ; 4.118000 ; -1.47676 ; 29.791 ; OK
2060 ; 4.120000 ; -0.99337 ; 29.667 ; OK
2061 ; 4.122000 ; -0.89639 ; 29.724 ; OK
2062 ; 4.124000 ; -0.58497 ; 29.772 ; OK
2063 ; 4.126000 ; -0.71529 ; 29.768 ; OK
2064 ; 4.128000 ; -0.79532 ; 29.711 ; OK
2065 ; 4.130000 ; -1.50517 ; 29.823 ; OK
2066 ; 4.132000 ; -1.70587 ; 29.722 ; OK
2067 ; 4.134000 ; -1.48679 ; 29.760 ; OK
2068 ; 4.136000 ; -1.54130 ; 29.756 ; OK
2069 ; 4.138000 ; -0.56706 ; 29.865 ; OK
2070 ; 4.140000 ; -0.04484 ; 29.810 ; OK
2071 ; 4.142000 ; 0.62253 ; 29.763 ; OK
2072 ; 4.144000 ; 0.89643 ; 29.766 ; OK
2073 ; 4.146000 ; 1.29251 ; 29.836 ; OK
2074 ; 4.148000 ; 1.48627 ; 29.800 ; OK
2075 ; 4.150000 ; 1.00279 ; 29.901 ; OK
2076 ; 4.152000 ; 1.12712 ; 29.865 ; OK
2077 ; 4.154000 ; 0.60999 ; 29.723 ; OK
2078 ; 4.156000 ; 0.11165 ; 29.872 ; OK
2079 ; 4.158000 ; 0.58044 ; 29.857 ; OK
2080 ; 4.160000 ; 0.65300 ; 29.849 ; OK
2081 ; 4.162000 ; 1.39386 ; 29.820 ; OK
2082 ; 4.164000 ; 1.73773 ; 29.825 ; OK
2083 ; 4.166000 ; 2.14151 ; 29.773 ; OK
2084 ; 4.168000 ; 3.08354 ; 29.760 ; OK
2085 ; 4.170000 ; 2.29248 ; 29.839 ; OK
2086 ; 4.172000 ; 2.84771 ; 29.851 ; OK
2087 ; 4.174000 ; 2.10463 ; 29.783 ; OK
2088 ; 4.176000 ; 2.00091 ; 29.817 ; OK
2089 ; 4.178000 ; 1.23493 ; 29.871 ; OK
2090 ; 4.180000 ; 1.38476 ; 29.860 ; OK
2091 ; 4.182000 ; 1.49127 ; 29.833 ; OK
2092 ; 4.184000 ; 1.54403 ; 29.840 ; OK
2093 ; 4.186000 ; 1.86117 ; 29.902 ; OK
2094 ; 4.188000 ; 1.99560 ; 29.834 ; OK
2095 ; 4.190000 ; 2.71993 ; 29.797 ; OK
2096 ; 4.192000 ; 2.54645 ; 29.834 ; OK
2097 ; 4.194000 ; 2.26899 ; 29.890 ; OK
2098 ; 4.196000 ; 1.84146 ; 29.934 ; OK
2099 ; 4.198000 ; 0.90067 ; 29.930 ; OK
2100 ; 4.200000 ; 0.68446 ; 29.915 ; OK
2101 ; 4.202000 ; 0.32213 ; 29.897 ; OK
2102 ; 4.204000 ; -0.20158 ; 29.915 ; OK
2103 ; 4.206000 ; -0.41902 ; 29.840 ; OK
2104 ; 4.208000 ; 0.10322 ; 29.994 ; OK
2105 ; 4.210000 ; 0.62723 ; 29.935 ; OK
2106 ; 4.212000 ; 0.63621 ; 29.923 ; OK
2107 ; 4.214000 ; 1.02726 ; 29.897 ; OK
2108 ; 4.216000 ; 0.18403 ; 29.970 ; OK
2109 ; 4.218000 ; 0.13804 ; 29.887 ; OK
2110 ; 4.220000 ; -0.35267 ; 29.935 ; OK
2111 ; 4.222000 ; -0.74109 ; 29.919 ; OK
2112 ; 4.224000 ; -1.59009 ; 30.051 ; OK
2113 ; 4.226000 ; -1.48773 ; 29.865 ; OK
2114 ; 4.228000 ; -1.43349 ; 30.074 ; OK
2115 ; 4.230000 ; -1.47183 ; 29.801 ; OK
2116 ; 4.232000 ; -1.65040 ; 29.995 ; OK
2117 ; 4.234000 ; -0.96734 ; 30.034 ; OK
2118 ; 4.236000 ; -0.95322 ; 29.973 ; OK
2119 ; 4.238000 ; -0.74738 ; 30.049 ; OK
2120 ; 4.240000 ; -1.41593 ; 30.015 ; OK
2121 ; 4.242000 ; -0.75568 ; 30.010 ; OK
2122 ; 4.244000 ; -2.10515 ; 30.048 ; OK
2123 ; 4.246000 ; -2.54132 ; 30.090 ; OK
2124 ; 4.248000 ; -2.97508 ; 29.904 ; OK
2125 ; 4.250000 ; -3.12899 ; 29.955 ; OK
2126 ; 4.252000 ; -2.70337 ; 29.939 ; OK
2127 ; 4.254000 ; -2.39530 ; 29.952 ; OK
2128 ; 4.256000 ; -2.09430 ; 30.006 ; OK
2129 ; 4.258000 ; -1.92443 ; 30.031 ; OK
2130 ; 4.260000 ; -0.98297 ; 29.995 ; OK
2131 ; 4.262000 ; -0.76081 ; 30.003 ; OK
2132 ; 4.264000 ; -1.22239 ; 29.989 ; OK
2133 ; 4.266000 ; -1.12541 ; 30.020 ; OK
2134 ; 4.268000 ; -1.04606 ; 30.054 ; OK
2135 ; 4.270000 ; -1.77675 ; 30.076 ; OK
2136 ; 4.272000 ; -2.00322 ; 29.982 ; OK
2137 ; 4.274000 ; -1.34174 ; 30.052 ; OK
2138 ; 4.276000 ; -1.53039 ; 30.091 ; OK
2139 ; 4.278000 ; -1.07909 ; 29.953 ; OK
2140 ; 4.280000 ; 0.14798 ; 30.040 ; OK
2141 ; 4.282000 ; 0.45440 ; 30.085 ; OK
2142 ; 4.284000 ; 0.63792 ; 30.007 ; OK
2143 ; 4.286000 ; 0.92692 ; 30.073 ; OK
2144 ; 4.288000 ; 0.84404 ; 30.093 ; OK
2145 ; 4.290000 ; 0.39591 ; 30.104 ; OK
2146 ; 4.292000 ; 0.27177 ; 30.115 ; OK
2147 ; 4.294000 ; -0.24686 ; 30.012 ; OK
2148 ; 4.296000 ; 0.29487 ; 30.170 ; OK
2149 ; 4.298000 ; -0.10181 ; 30.104 ; OK
2150 ; 4.300000 ; 0.89104 ; 30.083 ; OK
2151 ; 4.302000 ; 1.05189 ; 30.142 ; OK
2152 ; 4.304000 ; 1.90393 ; 30.144 ; OK
2153 ; 4.306000 ; 2.30696 ; 30.158 ; OK
2154 ; 4.308000 ; 2.19095 ; 30.098 ; OK
2155 ; 4.310000 ; 2.26844 ; 30.094 ; OK
2156 ; 4.312000 ; 1.75876 ; 30.101 ; OK
2157 ; 4.314000 ; 2.49012 ; 30.073 ; OK
2158 ; 4.316000 ; 1.37297 ; 30.068 ; OK
2159 ; 4.318000 ; 1.03544 ; 30.167 ; OK
2160 ; 4.320000 ; 1.14547 ; 30.112 ; OK
2161 ; 4.322000 ; 1.23929 ; 30.098 ; OK
2162 ; 4.324000 ; 2.03023 ; 30.177 ; OK
2163 ; 4.326000 ; 2.39301 ; 30.274 ; OK
2164 ; 4.328000 ; 1.97040 ; 30.112 ; OK
2165 ; 4.330000 ; 2.59537 ; 30.096 ; OK
2166 ; 4.332000 ; 2.63041 ; 30.199 ; OK
2167 ; 4.334000 ; 2.51459 ; 30.165 ; OK
2168 ; 4.336000 ; 1.53732 ; 30.183 ; OK
2169 ; 4.338000 ; 1.62305 ; 30.140 ; OK
2170 ; 4.340000 ; 0.73392 ; 30.154 ; OK
2171 ; 4.342000 ; 0.74716 ; 30.228 ; OK
2172 ; 4.344000 ; 0.41779 ; 30.227 ; OK
2173 ; 4.346000 ; 0.29471 ; 30.175 ; OK
2174 ; 4.348000 ; 0.11340 ; 30.206 ; OK
2175 ; 4.350000 ; 0.92388 ; 30.166 ; OK
2176 ; 4.352000 ; 0.84556 ; 30.169 ; OK
2177 ; 4.354000 ; 1.49163 ; 30.264 ; OK
2178 ; 4.356000 ; 1.12740 ; 30.267 ; OK
2179 ; 4.358000 ; 0.51752 ; 30.254 ; OK
2180 ; 4.360000 ; -0.35242 ; 30.311 ; OK
2181 ; 4.362000 ; -0.92897 ; 30.253 ; OK
2182 ; 4.364000 ; -1.18535 ; 30.252 ; OK
2183 ; 4.366000 ; -1.30572 ; 30.278 ; OK
2184 ; 4.368000 ; -1.14428 ; 30.347 ; OK
2185 ; 4.370000 ; -1.09922 ; 30.175 ; OK
2186 ; 4.372000 ; -1.35313 ; 30.156 ; OK
2187 ; 4.374000 ; -1.15189 ; 30.244 ; OK
2188 ; 4.376000 ; -0.43155 ; 30.187 ; OK
2189 ; 4.378000 ; -0.75803 ; 30.294 ; OK
2190 ; 4.380000 ; -0.84351 ; 30.251 ; OK
2191 ; 4.382000 ; -1.26244 ; 30.234 ; OK
2192 ; 4.384000 ; -1.72207 ; 30.299 ; OK
2193 ; 4.386000 ; -2.64665 ; 30.257 ; OK
2194 ; 4.388000 ; -3.01220 ; 30.315 ; OK
2195 ; 4.390000 ; -2.74633 ; 30.221 ; OK
2196 ; 4.392000 ; NaN ; 30.264 ; ERR
2197 ; 4.394000 ; -2.54552 ; 30.336 ; OK
2198 ; 4.396000 ; -1.52536 ; 30.297 ; OK
2199 ; 4.398000 ; -1.38549 ; 30.323 ; OK
2200 ; 4.400000 ; -1.37353 ; 30.305 ; OK
2201 ; 4.402000 ; -1.00704 ; 30.241 ; OK
2202 ; 4.404000 ; -1.29309 ; 30.362 ; OK
2203 ; 4.406000 ; -1.45952 ; 30.229 ; OK
2204 ; 4.408000 ; -1.71814 ; 30.292 ; OK
2205 ; 4.410000 ; -1.86826 ; 30.288 ; OK
2206 ; 4.412000 ; -1.82185 ; 30.438 ; OK
2207 ; 4.414000 ; -2.23582 ; 30.449 ; OK
2208 ; 4.416000 ; -1.27213 ; 30.391 ; OK
2209 ; 4.418000 ; -0.87591 ; 30.366 ; OK
2210 ; 4.420000 ; 0.21947 ; 30.349 ; OK
2211 ; 4.422000 ; 0.44072 ; 30.382 ; OK
2212 ; 4.424000 ; 0.33176 ; 30.447 ; OK
2213 ; 4.426000 ; 0.74168 ; 30.370 ; OK
2214 ; 4.428000 ; -0.01287 ; 30.368 ; OK
2215 ; 4.430000 ; 0.35665 ; 30.327 ; OK
2216 ; 4.432000 ; 0.03241 ; 30.432 ; OK
2217 ; 4.434000 ; 0.01527 ; 30.444 ; OK
2218 ; 4.436000 ; -0.13094 ; 30.360 ; OK
2219 ; 4.438000 ; -0.12528 ; 30.296 ; OK
2220 ; 4.440000 ; 0.22242 ; 30.387 ; OK
2221 ; 4.442000 ; 0.97185 ; 30.477 ; OK
2222 ; 4.444000 ; 1.74211 ; 30.376 ; OK
2223 ; 4.446000 ; 2.07718 ; 30.410 ; OK
2224 ; 4.448000 ; 2.53173 ; 30.351 ; OK
2225 ; 4.450000 ; 1.90892 ; 30.371 ; OK
2226 ; 4.452000 ; 1.55176 ; 30.422 ; OK
2227 ; 4.454000 ; 1.73238 ; 30.495 ; OK
2228 ; 4.456000 ; 1.18793 ; 30.469 ; OK
2229 ; 4.458000 ; 1.11870 ; 30.456 ; OK
2230 ; 4.460000 ; 1.34229 ; 30.455 ; OK
2231 ; 4.462000 ; 1.25865 ; 30.411 ; OK
2232 ; 4.464000 ; 1.39265 ; 30.497 ; OK
2233 ; 4.466000 ; 2.76038 ; 30.418 ; OK
2234 ; 4.468000 ; 2.53205 ; 30.418 ; OK
2235 ; 4.470000 ; 2.49129 ; 30.410 ; OK
2236 ; 4.472000 ; 2.69834 ; 30.515 ; OK
2237 ; 4.474000 ; 2.54811 ; 30.426 ; OK
2238 ; 4.476000 ; 1.79615 ; 30.451 ; OK
2239 ; 4.478000 ; 1.86383 ; 30.443 ; OK
2240 ; 4.480000 ; 0.74940 ; 30.564 ; OK
2241 ; 4.482000 ; 0.55441 ; 30.454 ; OK
2242 ; 4.484000 ; 0.71793 ; 30.508 ; OK
2243 ; 4.486000 ; 0.92278 ; 30.533 ; OK
2244 ; 4.488000 ; 0.92319 ; 30.536 ; OK
2245 ; 4.490000 ; 1.44913 ; 30.534 ; OK
2246 ; 4.492000 ; 1.95135 ; 30.532 ; OK
2247 ; 4.494000 ; 0.97398 ; 30.458 ; OK
2248 ; 4.496000 ; 1.16938 ; 30.524 ; OK
2249 ; 4.498000 ; 0.87997 ; 30.492 ; OK
2250 ; 4.500000 ; 0.05163 ; 30.493 ; OK
2251 ; 4.502000 ; -0.74642 ; 30.520 ; OK
2252 ; 4.504000 ; -0.93267 ; 30.456 ; OK
2253 ; 4.506000 ; -1.28051 ; 30.532 ; OK
2254 ; 4.508000 ; -1.29321 ; 30.441 ; OK
2255 ; 4.510000 ; -0.87460 ; 30.527 ; OK
2256 ; 4.512000 ; -0.90929 ; 30.507 ; OK
2257 ; 4.514000 ; -0.67164 ; 30.567 ; OK
2258 ; 4.516000 ; -0.22287 ; 30.563 ; OK
2259 ; 4.518000 ; -0.54485 ; 30.520 ; OK
2260 ; 4.520000 ; -0.64579 ; 30.712 ; OK
2261 ; 4.522000 ; -1.31166 ; 30.482 ; OK
