time_s,mV
15.130556,0.13083
15.133333,0.152357
15.136111,0.083047
15.138889,0.248676
15.141667,0.232773
15.144444,0.253107
15.147222,0.178565
15.15,0.141985
15.152778,0.133721
15.155556,0.138609
15.158333,0.172208
15.161111,0.261491
15.163889,0.261108
15.166667,0.219547
15.169444,0.113821
15.172222,0.148613
15.175,0.135251
15.177778,0.168119
15.180556,0.242198
15.183333,0.256395
15.186111,0.242546
15.188889,0.159907
15.191667,0.124785
15.194444,0.077576
15.197222,0.140894
15.2,0.269356
15.202778,0.29946
15.205556,0.228274
15.208333,0.171689
15.211111,0.089167
15.213889,0.074646
15.216667,0.179043
15.219444,0.158832
15.222222,0.255695
15.225,0.201268
15.227778,0.166029
15.230556,0.066132
15.233333,0.12025
15.236111,0.103494
15.238889,0.114107
15.241667,0.273904
15.244444,0.269988
15.247222,0.241784
15.25,0.062519
15.252778,0.111274
15.255556,0.136527
15.258333,0.213442
15.261111,0.212406
15.263889,0.292869
15.266667,0.221892
15.269444,0.141243
15.272222,0.176615
15.275,0.15726
15.277778,0.219455
15.280556,0.295046
15.283333,0.336677
15.286111,0.214213
15.288889,0.245801
15.291667,0.194828
15.294444,0.193054
15.297222,0.260452
15.3,0.293447
15.302778,0.298814
15.305556,0.281786
15.308333,0.269176
15.311111,0.173843
15.313889,0.148026
15.316667,0.134729
15.319444,0.190147
15.322222,0.277778
15.325,0.295823
15.327778,0.198461
15.330556,0.129287
15.333333,0.095428
15.336111,0.077417
15.338889,0.189085
15.341667,0.20475
15.344444,0.1942
15.347222,0.135706
15.35,0.030253
15.352778,0.095861
15.355556,0.134166
15.358333,0.113823
15.361111,0.167504
15.363889,0.196158
15.366667,0.12481
15.369444,0.048563
15.372222,-0.037043
15.375,0.033878
15.377778,0.013361
15.380556,0.087593
15.383333,0.240975
15.386111,0.319593
15.388889,0.435643
15.391667,0.574595
15.394444,0.810803
15.397222,1.031798
15.4,1.119376
15.402778,1.041428
15.405556,0.727485
15.408333,0.508641
15.411111,0.139245
15.413889,-0.011305
15.416667,-0.077269
15.419444,-0.040882
15.422222,0.004479
15.425,0.005747
15.427778,0.006934
15.430556,-0.030382
15.433333,0.027587
15.436111,-0.003728
15.438889,0.115703
15.441667,0.147846
15.444444,0.147088
15.447222,0.080891
15.45,0.04097
15.452778,0.015129
15.455556,0.089425
15.458333,0.165494
15.461111,0.209438
15.463889,0.164039
15.466667,0.130418
15.469444,0.073454
15.472222,-0.007322
15.475,0.072602
15.477778,0.152074
15.480556,0.225351
15.483333,0.274857
15.486111,0.209072
15.488889,0.170083
15.491667,0.11188
15.494444,0.135453
15.497222,0.230841
15.5,0.272998
15.502778,0.273349
15.505556,0.306918
15.508333,0.307159
15.511111,0.212995
15.513889,0.21329
15.516667,0.248588
15.519444,0.340521
15.522222,0.439823
15.525,0.392724
15.527778,0.276264
15.530556,0.359239
15.533333,0.234605
15.536111,0.278333
15.538889,0.380485
15.541667,0.409734
15.544444,0.429362
15.547222,0.324298
15.55,0.28473
15.552778,0.271313
15.555556,0.218465
15.558333,0.296598
15.561111,0.283687
15.563889,0.34683
15.566667,0.272454
15.569444,0.237537
15.572222,0.194611
15.575,0.173448
15.577778,0.251706
15.580556,0.164532
15.583333,0.266778
15.586111,0.214783
15.588889,0.116451
15.591667,0.074472
15.594444,0.074324
15.597222,0.092234
15.6,0.140767
15.602778,0.208625
15.605556,0.171121
15.608333,0.022967
15.611111,-0.009137
15.613889,-0.070716
15.616667,0.056668
15.619444,0.045201
15.622222,0.116127
15.625,0.117256
15.627778,0.050008
15.630556,-0.01015
15.633333,-0.04315
15.636111,0.000812
15.638889,0.026423
15.641667,0.084605
15.644444,0.09965
15.647222,0.067833
15.65,-0.051852
15.652778,-0.064588
15.655556,0.003518
15.658333,0.037164
15.661111,0.105489
15.663889,0.129324
15.666667,-0.003622
15.669444,0.026222
15.672222,-0.037125
15.675,-0.067119
15.677778,0.047686
15.680556,0.080785
15.683333,0.064318
15.686111,0.031169
15.688889,-0.06102
15.691667,-0.095834
15.694444,-0.028964
15.697222,-0.053578
15.7,0.019586
15.702778,0.101157
15.705556,0.037914
15.708333,-0.036631
15.711111,-0.059393
15.713889,-0.124796
15.716667,-0.069222
15.719444,0.027651
15.722222,0.053029
15.725,0.011826
15.727778,-0.047644
15.730556,-0.069219
15.733333,-0.147344
15.736111,-0.113146
15.738889,-0.063781
15.741667,0.076395
15.744444,0.057848
15.747222,0.022857
15.75,-0.095839
15.752778,-0.061493
15.755556,-0.057945
15.758333,-0.130258
15.761111,-0.000549
15.763889,0.005993
15.766667,-0.044454
15.769444,-0.117452
15.772222,-0.102852
15.775,-0.08611
15.777778,-0.042687
15.780556,-0.005864
15.783333,0.016948
15.786111,0.029263
15.788889,-0.063379
15.791667,-0.115808
15.794444,-0.143664
15.797222,-0.112091
15.8,-0.008475
15.802778,-0.004295
15.805556,-0.046087
15.808333,-0.062416
15.811111,-0.123891
15.813889,-0.105708
15.816667,-0.091643
15.819444,-0.090599
15.822222,-0.0172
15.825,0.012972
15.827778,-0.042303
15.830556,-0.135585
15.833333,-0.139667
15.836111,-0.092423
15.838889,-0.053037
15.841667,-0.038797
15.844444,0.009969
15.847222,-0.039853
15.85,-0.124293
15.852778,-0.133047
15.855556,-0.093424
15.858333,-0.050246
15.861111,-0.047368
15.863889,-0.137934
15.866667,-0.041205
15.869444,-0.146295
15.872222,-0.153636
15.875,-0.121425
15.877778,-0.151194
15.880556,-0.036876
15.883333,-0.027495
15.886111,-0.03127
15.888889,-0.148069
15.891667,-0.089042
15.894444,-0.197051
15.897222,-0.093997
15.9,-0.116037
15.902778,-0.057637
15.905556,-0.016651
15.908333,-0.123367
15.911111,-0.166999
15.913889,-0.199678
15.916667,-0.120452
15.919444,-0.112883
15.922222,-0.057092
15.925,-0.027495
15.927778,-0.086425
15.930556,-0.223826
15.933333,-0.135432
15.936111,-0.185328
15.938889,-0.081235
15.941667,-0.098065
15.944444,-0.033244
15.947222,-0.131128
15.95,-0.137626
15.952778,-0.193919
15.955556,-0.23765
15.958333,-0.114543
15.961111,-0.067997
15.963889,-0.087746
15.966667,-0.057759
15.969444,-0.197293
15.972222,-0.232835
15.975,-0.171538
15.977778,-0.074974
15.980556,-0.037218
15.983333,-0.031614
15.986111,-0.083462
15.988889,-0.141885
15.991667,-0.232882
15.994444,-0.240265
15.997222,-0.161871
16.0,-0.096569
16.002778,-0.042415
16.005556,-0.183658
16.008333,-0.185302
16.011111,-0.198499
16.013889,-0.223659
16.016667,-0.243107
16.019444,-0.108962
16.022222,-0.117541
16.025,-0.116502
16.027778,-0.179429
16.030556,-0.231857
16.033333,-0.22329
16.036111,-0.283762
16.038889,-0.128495
16.041667,-0.088432
16.044444,-0.095532
16.047222,-0.094523
16.05,-0.24297
16.052778,-0.304686
16.055556,-0.237913
16.058333,-0.160263
16.061111,-0.104091
16.063889,-0.100954
16.066667,-0.074857
16.069444,-0.216694
16.072222,-0.265227
16.075,-0.256897
16.077778,-0.175961
16.080556,-0.118566
16.083333,-0.156308
16.086111,-0.139715
16.088889,-0.282098
16.091667,-0.264488
16.094444,-0.280304
16.097222,-0.22094
16.1,-0.159609
16.102778,-0.126215
16.105556,-0.138807
16.108333,-0.190726
16.111111,-0.202559
16.113889,-0.276227
16.116667,-0.17274
16.119444,-0.153223
16.122222,-0.067888
16.125,-0.153904
16.127778,-0.144957
16.130556,-0.243155
16.133333,-0.236982
16.136111,-0.166575
16.138889,-0.128122
16.141667,-0.012214
16.144444,-0.030357
16.147222,-0.139723
16.15,-0.199122
16.152778,-0.257922
16.155556,-0.234506
16.158333,-0.16568
16.161111,-0.078927
16.163889,-0.08139
16.166667,-0.165737
16.169444,-0.174001
16.172222,-0.237675
16.175,-0.288653
16.177778,-0.243264
16.180556,-0.132673
16.183333,-0.191912
16.186111,-0.189085
16.188889,-0.237605
16.191667,-0.311121
16.194444,-0.340911
16.197222,-0.272677
16.2,-0.211403
16.202778,-0.170529
16.205556,-0.152137
16.208333,-0.28365
16.211111,-0.343124
16.213889,-0.350172
16.216667,-0.364623
16.219444,-0.258696
16.222222,-0.28382
16.225,-0.274176
16.227778,-0.338704
16.230556,-0.27304
16.233333,-0.220905
16.236111,0.157887
16.238889,0.496531
16.241667,0.730669
16.244444,0.734906
16.247222,0.651954
16.25,0.341044
16.252778,8.5e-05
16.255556,-0.252838
16.258333,-0.329772
16.261111,-0.377559
16.263889,-0.456685
16.266667,-0.419768
16.269444,-0.42011
16.272222,-0.414124
16.275,-0.345518
16.277778,-0.248925
16.280556,-0.19384
16.283333,-0.174841
16.286111,-0.181487
16.288889,-0.281449
16.291667,-0.328496
16.294444,-0.316888
16.297222,-0.278923
16.3,-0.160364
16.302778,-0.142583
16.305556,-0.235781
16.308333,-0.287271
16.311111,-0.327687
16.313889,-0.320457
16.316667,-0.258372
16.319444,-0.137094
16.322222,-0.11216
16.325,-0.117782
16.327778,-0.164552
16.330556,-0.24143
16.333333,-0.275074
16.336111,-0.186783
16.338889,-0.127245
16.341667,-0.041474
16.344444,-0.037583
16.347222,-0.066762
16.35,-0.111729
16.352778,-0.140808
16.355556,-0.145116
16.358333,-0.010243
16.361111,0.010505
16.363889,-0.01339
16.366667,-0.03864
16.369444,-0.108963
16.372222,-0.10877
16.375,-0.083861
16.377778,-0.031377
16.380556,0.024033
16.383333,-0.00729
16.386111,-0.008448
16.388889,-0.086019
16.391667,-0.144652
16.394444,-0.178104
16.397222,-0.099513
16.4,-0.112766
16.402778,-0.027636
16.405556,-0.083816
16.408333,-0.177005
16.411111,-0.185636
16.413889,-0.222062
16.416667,-0.267256
16.419444,-0.151442
16.422222,-0.166366
16.425,-0.2016
16.427778,-0.258528
16.430556,-0.345304
16.433333,-0.401097
16.436111,-0.304349
16.438889,-0.290931
16.441667,-0.20646
16.444444,-0.220366
16.447222,-0.292259
16.45,-0.362872
16.452778,-0.363638
16.455556,-0.406322
16.458333,-0.319093
16.461111,-0.237062
16.463889,-0.246769
16.466667,-0.317523
16.469444,-0.404062
16.472222,-0.429136
16.475,-0.431717
16.477778,-0.402517
16.480556,-0.271867
16.483333,-0.274329
16.486111,-0.263033
16.488889,-0.33596
16.491667,-0.446695
16.494444,-0.469572
16.497222,-0.395048
16.5,-0.29136
16.502778,-0.255375
16.505556,-0.259834
16.508333,-0.400414
16.511111,-0.500622
16.513889,-0.426157
16.516667,-0.405696
16.519444,-0.371263
16.522222,-0.241364
16.525,-0.297975
16.527778,-0.41781
16.530556,-0.43042
16.533333,-0.451705
16.536111,-0.429706
16.538889,-0.353166
16.541667,-0.275754
16.544444,-0.320461
16.547222,-0.363579
16.55,-0.416362
16.552778,-0.472781
16.555556,-0.452126
16.558333,-0.378524
16.561111,-0.26036
16.563889,-0.363029
16.566667,-0.355795
16.569444,-0.392859
16.572222,-0.410362
16.575,-0.419477
16.577778,-0.421918
16.580556,-0.284647
16.583333,-0.285591
16.586111,-0.310557
16.588889,-0.422845
16.591667,-0.448299
16.594444,-0.417982
16.597222,-0.472027
16.6,-0.310663
16.602778,-0.309649
16.605556,-0.362863
16.608333,-0.352002
16.611111,-0.461967
16.613889,-0.439582
16.616667,-0.414803
16.619444,-0.364694
16.622222,-0.329094
16.625,-0.337045
16.627778,-0.403878
16.630556,-0.421607
16.633333,-0.523152
16.636111,-0.451118
16.638889,-0.334458
16.641667,-0.386147
16.644444,-0.359601
16.647222,-0.346043
16.65,-0.42722
16.652778,-0.464041
16.655556,-0.481693
16.658333,-0.359879
16.661111,-0.389444
16.663889,-0.356652
16.666667,-0.409324
16.669444,-0.449982
16.672222,-0.498686
16.675,-0.474664
16.677778,-0.381003
16.680556,-0.377661
16.683333,-0.3118
16.686111,-0.391075
16.688889,-0.43972
16.691667,-0.486508
16.694444,-0.458612
16.697222,-0.390272
16.7,-0.380806
16.702778,-0.285734
16.705556,-0.353001
16.708333,-0.45305
16.711111,-0.483368
16.713889,-0.46319
16.716667,-0.413262
16.719444,-0.339488
16.722222,-0.32145
16.725,-0.367892
16.727778,-0.438492
16.730556,-0.456479
16.733333,-0.505584
16.736111,-0.538536
16.738889,-0.378959
16.741667,-0.36651
16.744444,-0.302965
16.747222,-0.379389
16.75,-0.4709
16.752778,-0.534385
16.755556,-0.464471
16.758333,-0.436356
16.761111,-0.321194
16.763889,-0.414006
16.766667,-0.39894
16.769444,-0.496325
16.772222,-0.47841
16.775,-0.505693
16.777778,-0.416702
16.780556,-0.329102
16.783333,-0.342792
16.786111,-0.401768
16.788889,-0.407403
16.791667,-0.47183
16.794444,-0.494628
16.797222,-0.420209
16.8,-0.34161
16.802778,-0.344428
16.805556,-0.441162
16.808333,-0.40325
16.811111,-0.484633
16.813889,-0.551218
16.816667,-0.473237
16.819444,-0.414421
16.822222,-0.331027
16.825,-0.462146
16.827778,-0.4433
16.830556,-0.438411
16.833333,-0.533537
16.836111,-0.486326
16.838889,-0.396934
16.841667,-0.384169
16.844444,-0.387635
16.847222,-0.464862
16.85,-0.507056
16.852778,-0.48841
16.855556,-0.53016
16.858333,-0.395688
16.861111,-0.33902
16.863889,-0.330025
16.866667,-0.449767
16.869444,-0.45218
16.872222,-0.521415
16.875,-0.47792
16.877778,-0.456783
16.880556,-0.338806
16.883333,-0.396028
16.886111,-0.417848
16.888889,-0.48229
16.891667,-0.54299
16.894444,-0.556365
16.897222,-0.483606
16.9,-0.367957
16.902778,-0.394892
16.905556,-0.363806
16.908333,-0.415278
16.911111,-0.478236
16.913889,-0.474787
16.916667,-0.427774
16.919444,-0.404659
16.922222,-0.306937
16.925,-0.367676
16.927778,-0.388405
16.930556,-0.423624
16.933333,-0.493032
16.936111,-0.415091
16.938889,-0.337
16.941667,-0.234847
16.944444,-0.265213
16.947222,-0.366817
16.95,-0.427725
16.952778,-0.433329
16.955556,-0.431412
16.958333,-0.317286
16.961111,-0.331515
16.963889,-0.341409
16.966667,-0.413663
16.969444,-0.409387
16.972222,-0.44685
16.975,-0.413775
16.977778,-0.394798
16.980556,-0.355737
16.983333,-0.323325
16.986111,-0.398857
16.988889,-0.493366
16.991667,-0.541817
16.994444,-0.534022
16.997222,-0.471685
17.0,-0.40012
17.002778,-0.359469
17.005556,-0.35299
17.008333,-0.440634
17.011111,-0.486769
17.013889,-0.547363
17.016667,-0.572827
17.019444,-0.403905
17.022222,-0.48291
17.025,-0.473277
17.027778,-0.479397
17.030556,-0.375009
17.033333,-0.213469
17.036111,0.091161
17.038889,0.41394
17.041667,0.528401
17.044444,0.533139
17.047222,0.316931
17.05,-0.037464
17.052778,-0.359509
17.055556,-0.563665
17.058333,-0.662156
17.061111,-0.562206
17.063889,-0.601082
17.066667,-0.548531
17.069444,-0.581882
17.072222,-0.591071
17.075,-0.496526
17.077778,-0.409728
17.080556,-0.423249
17.083333,-0.355482
17.086111,-0.384794
17.088889,-0.461696
17.091667,-0.475719
17.094444,-0.539517
17.097222,-0.457281
17.1,-0.391913
17.102778,-0.305992
17.105556,-0.334457
17.108333,-0.41616
17.111111,-0.451027
17.113889,-0.464935
17.116667,-0.425529
17.119444,-0.353791
17.122222,-0.266069
17.125,-0.253738
17.127778,-0.259455
17.130556,-0.340517
17.133333,-0.314655
17.136111,-0.346178
17.138889,-0.206634
17.141667,-0.178323
17.144444,-0.164275
17.147222,-0.124561
17.15,-0.235609
17.152778,-0.240299
17.155556,-0.26066
17.158333,-0.148227
17.161111,-0.072979
17.163889,-0.029846
17.166667,-0.161949
17.169444,-0.217277
17.172222,-0.246642
17.175,-0.218821
17.177778,-0.195736
17.180556,-0.06547
17.183333,-0.141716
17.186111,-0.119092
17.188889,-0.249017
17.191667,-0.289396
17.194444,-0.287498
17.197222,-0.240611
17.2,-0.244119
17.202778,-0.196412
17.205556,-0.216509
17.208333,-0.26811
17.211111,-0.379844
17.213889,-0.396124
17.216667,-0.347204
17.219444,-0.311144
17.222222,-0.261847
17.225,-0.24425
17.227778,-0.420716
17.230556,-0.45701
17.233333,-0.488072
17.236111,-0.45572
17.238889,-0.356497
17.241667,-0.33005
17.244444,-0.332031
17.247222,-0.402633
17.25,-0.480787
17.252778,-0.463237
17.255556,-0.506254
17.258333,-0.387015
17.261111,-0.396336
17.263889,-0.326966
17.266667,-0.416647
17.269444,-0.475986
17.272222,-0.477089
17.275,-0.409608
17.277778,-0.439649
17.280556,-0.371554
17.283333,-0.410465
17.286111,-0.306615
17.288889,-0.387712
17.291667,-0.470071
17.294444,-0.458819
17.297222,-0.443301
17.3,-0.355195
17.302778,-0.299397
17.305556,-0.360579
17.308333,-0.461263
17.311111,-0.482578
17.313889,-0.474703
17.316667,-0.437281
17.319444,-0.337518
17.322222,-0.299167
17.325,-0.328557
17.327778,-0.426387
17.330556,-0.47419
17.333333,-0.507782
17.336111,-0.486177
17.338889,-0.370285
17.341667,-0.276364
17.344444,-0.338258
17.347222,-0.337671
17.35,-0.39562
17.352778,-0.477577
17.355556,-0.488339
17.358333,-0.384659
17.361111,-0.314553
17.363889,-0.318366
17.366667,-0.364219
17.369444,-0.400828
17.372222,-0.470755
17.375,-0.538504
17.377778,-0.40754
17.380556,-0.335705
17.383333,-0.290846
17.386111,-0.32977
17.388889,-0.36662
17.391667,-0.455593
17.394444,-0.494793
17.397222,-0.4001
17.4,-0.332654
17.402778,-0.300039
17.405556,-0.334751
17.408333,-0.38622
17.411111,-0.504592
17.413889,-0.483817
17.416667,-0.468419
17.419444,-0.347546
17.422222,-0.348269
17.425,-0.335397
17.427778,-0.42064
17.430556,-0.450562
17.433333,-0.479211
17.436111,-0.459449
17.438889,-0.367573
17.441667,-0.267555
17.444444,-0.334836
17.447222,-0.371278
17.45,-0.448941
17.452778,-0.443696
17.455556,-0.454076
17.458333,-0.30785
17.461111,-0.318824
17.463889,-0.297965
17.466667,-0.381713
17.469444,-0.472998
17.472222,-0.48397
17.475,-0.447561
17.477778,-0.394839
17.480556,-0.275699
17.483333,-0.287774
17.486111,-0.352937
17.488889,-0.387977
17.491667,-0.480203
17.494444,-0.435474
17.497222,-0.391164
17.5,-0.370982
17.502778,-0.308727
17.505556,-0.301107
17.508333,-0.366866
17.511111,-0.373451
17.513889,-0.413128
17.516667,-0.354826
17.519444,-0.295914
17.522222,-0.196534
17.525,-0.294941
17.527778,-0.362797
17.530556,-0.437368
17.533333,-0.418564
17.536111,-0.431922
17.538889,-0.316545
17.541667,-0.322401
17.544444,-0.251093
17.547222,-0.318983
17.55,-0.414007
17.552778,-0.432155
17.555556,-0.358897
17.558333,-0.340097
17.561111,-0.314116
17.563889,-0.309477
17.566667,-0.372895
17.569444,-0.421108
17.572222,-0.438556
17.575,-0.356704
17.577778,-0.360714
17.580556,-0.262299
17.583333,-0.319501
17.586111,-0.292238
17.588889,-0.397808
17.591667,-0.394004
17.594444,-0.372928
17.597222,-0.36718
17.6,-0.320053
17.602778,-0.275727
17.605556,-0.262747
17.608333,-0.380617
17.611111,-0.39354
17.613889,-0.385258
17.616667,-0.327146
17.619444,-0.25555
17.622222,-0.234395
17.625,-0.251522
17.627778,-0.323624
17.630556,-0.318812
17.633333,-0.424314
17.636111,-0.359716
17.638889,-0.264719
17.641667,-0.253638
17.644444,-0.313933
17.647222,-0.290648
17.65,-0.370149
17.652778,-0.408004
17.655556,-0.37255
17.658333,-0.346786
17.661111,-0.193186
17.663889,-0.216528
17.666667,-0.267117
17.669444,-0.294504
17.672222,-0.371856
17.675,-0.406555
17.677778,-0.28539
17.680556,-0.220308
17.683333,-0.199116
17.686111,-0.256737
17.688889,-0.314415
17.691667,-0.3458
17.694444,-0.387775
17.697222,-0.294393
17.7,-0.245392
17.702778,-0.203694
17.705556,-0.230236
17.708333,-0.310078
17.711111,-0.318806
17.713889,-0.310064
17.716667,-0.272895
17.719444,-0.204473
17.722222,-0.166104
17.725,-0.147482
17.727778,-0.234911
17.730556,-0.283771
17.733333,-0.286971
17.736111,-0.252076
17.738889,-0.168252
17.741667,-0.125159
17.744444,-0.151323
17.747222,-0.150898
17.75,-0.195887
17.752778,-0.261261
17.755556,-0.259273
17.758333,-0.223384
17.761111,-0.160333
17.763889,-0.122346
17.766667,-0.16829
17.769444,-0.244886
17.772222,-0.308574
17.775,-0.316766
17.777778,-0.201989
17.780556,-0.24452
17.783333,-0.165322
17.786111,-0.186094
17.788889,-0.263373
17.791667,-0.363279
17.794444,-0.322768
17.797222,-0.330854
17.8,-0.207947
17.802778,-0.158623
17.805556,-0.199656
17.808333,-0.234793
17.811111,-0.280621
17.813889,-0.299044
17.816667,-0.309644
17.819444,-0.289885
17.822222,-0.243437
17.825,-0.30694
17.827778,-0.290153
17.830556,-0.283789
17.833333,-0.143832
17.836111,0.27087
17.838889,0.473194
17.841667,0.809472
17.844444,0.764959
17.847222,0.639436
17.85,0.368235
17.852778,0.021848
17.855556,-0.216996
17.858333,-0.290765
17.861111,-0.403088
17.863889,-0.2894
17.866667,-0.342839
17.869444,-0.388749
17.872222,-0.413075
17.875,-0.428274
17.877778,-0.248021
17.880556,-0.163703
17.883333,-0.086963
17.886111,-0.232971
17.888889,-0.232305
17.891667,-0.22979
17.894444,-0.299318
17.897222,-0.220246
17.9,-0.119285
17.902778,-0.136063
17.905556,-0.116324
17.908333,-0.148352
17.911111,-0.254567
17.913889,-0.23101
17.916667,-0.18834
17.919444,-0.081055
17.922222,-0.06322
17.925,-0.036105
17.927778,-0.131094
17.930556,-0.126246
17.933333,-0.098835
17.936111,-0.097121
17.938889,0.020361
17.941667,0.039545
17.944444,0.085806
17.947222,0.032811
17.95,-0.048153
17.952778,-0.048553
17.955556,-0.000346
17.958333,0.110357
17.961111,0.173841
17.963889,0.187625
17.966667,0.083666
17.969444,0.075452
17.972222,0.045686
17.975,0.04557
17.977778,0.122961
17.980556,0.2036
17.983333,0.227674
17.986111,0.187727
17.988889,0.124501
17.991667,0.054301
17.994444,0.069393
17.997222,0.077704
18.0,0.116307
18.002778,0.150009
18.005556,0.085401
18.008333,0.019327
18.011111,-0.080507
18.013889,-0.057925
18.016667,-0.033208
18.019444,0.020483
18.022222,0.060504
18.025,0.031155
18.027778,-0.034113
18.030556,-0.103901
18.033333,-0.182748
18.036111,-0.139387
18.038889,-0.103969
18.041667,0.018919
18.044444,-0.025457
18.047222,-0.099228
18.05,-0.103583
18.052778,-0.201321
18.055556,-0.172789
18.058333,-0.05379
18.061111,0.023437
18.063889,0.011683
18.066667,-0.062217
18.069444,-0.106014
18.072222,-0.137496
18.075,-0.125672
18.077778,-0.13577
18.080556,-0.082493
18.083333,-0.068802
18.086111,-0.1018
18.088889,-0.106421
18.091667,-0.159338
18.094444,-0.09625
18.097222,-0.174272
18.1,-0.075695
18.102778,0.003918
18.105556,-0.051422
18.108333,-0.125855
18.111111,-0.141195
18.113889,-0.176182
18.116667,-0.120733
18.119444,-0.075536
18.122222,0.013403
18.125,-0.030125
18.127778,-0.051519
18.130556,-0.151704
18.133333,-0.177158
18.136111,-0.118973
18.138889,-0.069402
18.141667,-0.00067
18.144444,-0.025325
18.147222,-0.024645
18.15,-0.187757
18.152778,-0.165658
18.155556,-0.168969
18.158333,-0.036302
18.161111,-0.016109
18.163889,-0.000399
18.166667,-0.062418
18.169444,-0.13573
18.172222,-0.159425
18.175,-0.162534
18.177778,-0.092978
18.180556,-0.002893
18.183333,0.000995
18.186111,-0.035667
18.188889,-0.11119
18.191667,-0.206112
18.194444,-0.141522
18.197222,-0.056047
18.2,-0.043915
18.202778,0.065345
18.205556,-0.04308
18.208333,-0.062489
18.211111,-0.080559
18.213889,-0.128015
18.216667,-0.074519
18.219444,-0.017693
18.222222,0.029061
18.225,0.033361
18.227778,-0.056783
18.230556,-0.16413
18.233333,-0.128894
18.236111,-0.105216
18.238889,-0.047777
18.241667,0.052241
18.244444,0.016697
18.247222,-0.035903
18.25,-0.086567
18.252778,-0.124217
18.255556,-0.108418
18.258333,-0.003095
18.261111,0.03514
18.263889,0.069356
18.266667,0.066719
18.269444,-0.034468
18.272222,-0.056091
18.275,-0.070936
18.277778,-0.037466
18.280556,-0.020812
18.283333,0.083568
18.286111,0.062948
18.288889,-0.0468
18.291667,-0.058483
18.294444,-0.049091
18.297222,-0.07569
18.3,0.068679
18.302778,0.035738
18.305556,0.052252
18.308333,-0.000303
18.311111,-0.067716
18.313889,-0.088337
18.316667,-0.034903
18.319444,0.064597
18.322222,0.05245
18.325,0.083974
18.327778,0.006049
18.330556,-0.048927
18.333333,-0.043188
18.336111,-0.043212
18.338889,0.057962
18.341667,0.058225
18.344444,0.066703
18.347222,0.056589
18.35,-0.088419
18.352778,-0.074806
18.355556,-0.022965
18.358333,0.055473
18.361111,0.104749
18.363889,0.110325
18.366667,0.019478
18.369444,0.030861
18.372222,-0.066157
18.375,-0.035054
18.377778,0.071946
18.380556,0.138336
18.383333,0.111598
18.386111,0.108282
18.388889,0.065981
18.391667,-0.012636
18.394444,-0.052031
18.397222,0.01645
18.4,0.082886
18.402778,0.114522
18.405556,0.103966
18.408333,0.023552
18.411111,0.020779
18.413889,-0.019862
18.416667,0.033962
18.419444,0.121702
18.422222,0.138183
18.425,0.117131
18.427778,0.081874
18.430556,-0.010013
18.433333,-0.08905
18.436111,0.024845
18.438889,0.116771
18.441667,0.0777
18.444444,0.15869
18.447222,0.106041
18.45,0.084124
18.452778,-0.031335
18.455556,-0.004292
18.458333,0.03263
18.461111,0.122276
18.463889,0.160247
18.466667,0.107827
18.469444,0.07863
18.472222,0.004931
18.475,0.021806
18.477778,0.063016
18.480556,0.142187
18.483333,0.116105
18.486111,0.074834
18.488889,0.01177
18.491667,0.064419
18.494444,0.004201
18.497222,0.084558
18.5,0.13307
18.502778,0.164007
18.505556,0.109182
18.508333,0.106321
18.511111,0.081101
18.513889,0.070426
18.516667,0.080743
18.519444,0.134859
18.522222,0.19
18.525,0.115394
18.527778,0.140118
18.530556,0.033379
18.533333,0.024802
18.536111,0.082977
18.538889,0.088457
18.541667,0.24868
18.544444,0.203734
18.547222,0.153391
18.55,0.077654
18.552778,0.072421
18.555556,0.07362
18.558333,0.161438
18.561111,0.211372
18.563889,0.275497
18.566667,0.236359
18.569444,0.139289
18.572222,0.132736
18.575,0.080878
18.577778,0.223379
18.580556,0.348467
18.583333,0.316565
18.586111,0.289766
18.588889,0.157341
18.591667,0.235975
18.594444,0.187433
18.597222,0.242174
18.6,0.304135
18.602778,0.305648
18.605556,0.247307
18.608333,0.210848
18.611111,0.129552
18.613889,0.144429
18.616667,0.166471
18.619444,0.200589
18.622222,0.240489
18.625,0.237851
18.627778,0.186662
18.630556,0.152029
18.633333,0.100907
18.636111,0.15782
18.638889,0.197075
18.641667,0.231894
18.644444,0.235729
18.647222,0.146577
18.65,0.100739
18.652778,0.08789
18.655556,0.080946
18.658333,0.230221
18.661111,0.269495
18.663889,0.210066
18.666667,0.187269
18.669444,0.108738
18.672222,-0.041398
18.675,0.011167
18.677778,0.126164
18.680556,0.21957
18.683333,0.445861
18.686111,0.659116
18.688889,0.773811
18.691667,0.937878
18.694444,1.074274
18.697222,1.147205
18.7,1.05102
18.702778,0.79238
18.705556,0.522641
18.708333,0.276852
18.711111,0.072893
18.713889,-0.057251
18.716667,-0.033061
18.719444,0.005671
18.722222,0.157442
18.725,0.110119
18.727778,0.123589
18.730556,0.077365
18.733333,0.136748
18.736111,0.162124
18.738889,0.217903
18.741667,0.272208
18.744444,0.251421
18.747222,0.227766
18.75,0.193004
18.752778,0.145956
18.755556,0.168484
18.758333,0.262296
18.761111,0.31223
18.763889,0.383404
18.766667,0.230402
18.769444,0.219055
18.772222,0.22854
18.775,0.243655
18.777778,0.256868
18.780556,0.318355
18.783333,0.379498
18.786111,0.423239
18.788889,0.367825
18.791667,0.297645
18.794444,0.305435
18.797222,0.392953
18.8,0.473658
18.802778,0.487934
